Employment;Unemployment;Average price;Price min;Wage average;Wage max;Savings;Total debt;Total firm cash;Deficit;Total money;Wage normalizes;Average fragility;Relative dead count;Unemployment share;Consumption propensity;Consumption budget;Sum production
0.456624;0.543376;0.980339;0.900002;0.976761;1;8104.82;8105.27;0.44409;0;0;15741.5;0;0.536141;0.499131;8049.85;8219.24
0.456844;0.543156;0.980135;0.900002;0.976641;1;8107.46;8107.96;0.49962;0;0;15797.4;0;0.536229;0.499154;8054.32;8223.19
0.457076;0.542924;0.980076;0.900002;0.976608;1;8106.43;8106.99;0.558464;0;0;15792.8;0;0.540107;0.499241;8058.93;8227.37
0.457288;0.542712;0.980218;0.900002;0.976641;1;8102.78;8103.39;0.61497;0;0;15791.3;0;0.53691;0.499368;8062.47;8231.18
0.457449;0.542551;0.980569;0.900002;0.976754;1;8098.79;8099.49;0.694576;0;0;15792.2;0;0.538056;0.499553;8065.5;8234.08
0.457567;0.542433;0.980929;0.900002;0.976862;1;8095.83;8096.62;0.797362;0;0;15795.9;0;0.541866;0.499785;8068.75;8236.2
0.45768;0.54232;0.981571;0.900002;0.977077;1;8096.77;8097.67;0.903958;0;0;15799.4;0;0.544729;0.499975;8072.2;8238.24
0.45779;0.54221;0.982056;0.900002;0.977242;1;8095.87;8096.89;1.02208;0;0;15806.1;0;0.539794;0.500242;8078.64;8240.22
0.45792;0.54208;0.982384;0.900002;0.977311;1;8093.25;8094.39;1.13383;0;0;15811.3;0;0.542703;0.500391;8082.03;8242.56
0.458019;0.541981;0.982523;0.900002;0.977343;1;8088.89;8090.18;1.28853;0;0;15813.2;0;0.542293;0.500446;8082.61;8244.34
0.458056;0.541944;0.982487;0.900002;0.977302;1;8083.63;8085.1;1.46393;0;0;15813.9;0;0.542173;0.500414;8080.06;8245
0.458017;0.541983;0.982225;0.900002;0.977165;1;8078.86;8080.54;1.67252;0;0;15812.2;0;0.543138;0.500317;8074.95;8244.3
0.457921;0.542079;0.981197;0.900002;0.976619;1;8087.53;8089.39;1.8603;0;0;15807.2;0;0.539973;0.500147;8066.72;8242.57
0.457974;0.542026;0.980255;0.900002;0.976072;1;8097.82;8099.86;2.03956;0;0;15867.2;0;0.540712;0.499699;8062.04;8243.54
0.45806;0.54194;0.979511;0.900002;0.975681;1;8109.16;8111.45;2.29025;0;0;15847.5;0;0.541291;0.499375;8061.1;8245.07
0.458208;0.541792;0.978984;0.900002;0.975365;1;8118.93;8121.46;2.52878;0;0;15833.4;0;0.541659;0.499196;8063.88;8247.74
0.458422;0.541578;0.978606;0.900002;0.975149;1;8125.95;8128.8;2.8506;0;0;15822;0;0.53867;0.499142;8068.85;8251.59
0.458687;0.541313;0.978427;0.900002;0.975017;1;8129.52;8132.75;3.22949;0;0;15814;0;0.543533;0.499159;8074.42;8256.37
0.458963;0.541037;0.97841;0.900002;0.974978;1;8129.67;8133.26;3.59212;0;0;15809.2;0;0.538557;0.499254;8079.99;8261.34
0.459221;0.540779;0.978658;0.900002;0.975059;1;8127.45;8131.44;3.99396;0;0;15807.6;0;0.536461;0.499396;8084.98;8265.99
0.459431;0.540569;0.979097;0.900002;0.975238;1;8126.29;8130.65;4.365;0;0;15810.2;0;0.536121;0.499618;8090.04;8269.77
0.459627;0.540373;0.979793;0.900002;0.975498;1;8128.09;8132.87;4.77677;0;0;15816.2;0;0.539762;0.499874;8096.39;8273.28
0.459832;0.540168;0.980337;0.900002;0.975699;1;8128.05;8133.25;5.1939;0;0;15824.8;0;0.539295;0.500184;8104.94;8276.98
0.460059;0.539941;0.980665;0.900002;0.97582;1;8126.67;8132.36;5.68645;0;0;15831.3;0;0.538882;0.500369;8110.42;8281.06
0.460262;0.539738;0.980869;0.900002;0.975869;1;8124.06;8130.26;6.19647;0;0;15835.1;0;0.534579;0.500429;8112.69;8284.71
0.460397;0.539603;0.980873;0.900002;0.975886;1;8120.84;8127.61;6.76492;0;0;15836.5;0;0.53621;0.500426;8112.6;8287.15
0.460467;0.539533;0.980652;0.900002;0.975813;1;8116.09;8123.46;7.37624;0;0;15836.8;0;0.539038;0.500343;8109.95;8288.41
0.460459;0.539541;0.980186;0.900002;0.975652;1;8117.31;8125.28;7.96507;0;0;15834.2;0;0.534257;0.500184;8104.26;8288.26
0.460452;0.539548;0.979185;0.900002;0.975132;1;8128.51;8136.97;8.46216;0;0;15828.5;0;0.534445;0.499957;8098.98;8288.13
0.460584;0.539416;0.978253;0.900002;0.974626;1;8141.47;8150.44;8.96742;0;0;15841.5;0;0.535044;0.499557;8097.15;8290.51
0.460778;0.539222;0.977623;0.900002;0.974232;1;8153.95;8163.41;9.46763;0;0;15823.4;0;0.534477;0.499265;8098.95;8294.01
0.461027;0.538973;0.977239;0.900002;0.973959;1;8163.22;8173.27;10.0512;0;0;15809.4;0;0.534728;0.499154;8104.44;8298.49
0.461327;0.538673;0.977015;0.900002;0.973809;1;8168.62;8179.25;10.6313;0;0;15799.7;0;0.539337;0.499167;8111.27;8303.88
0.461653;0.538347;0.977029;0.900002;0.973801;1;8171.35;8182.65;11.2994;0;0;15794.3;0;0.534592;0.499241;8118;8309.75
0.461971;0.538029;0.977359;0.900002;0.973908;1;8171.57;8183.64;12.0672;0;0;15793.9;0;0.53708;0.499399;8125.15;8315.47
0.462254;0.537746;0.977898;0.900002;0.974137;1;8173.57;8186.43;12.8638;0;0;15797.5;0;0.531951;0.499654;8132.85;8320.57
0.462547;0.537453;0.978484;0.900002;0.974345;1;8174.98;8188.68;13.6997;0;0;15805.3;0;0.533078;0.499944;8141.99;8325.84
0.462848;0.537152;0.978962;0.900002;0.974517;1;8175.3;8189.92;14.6169;0;0;15812.2;0;0.529041;0.500195;8150.15;8331.27
0.463141;0.536859;0.979308;0.900002;0.974649;1;8174.54;8190.15;15.6106;0;0;15817.9;0;0.532679;0.500351;8155.98;8336.54
0.463391;0.536609;0.979491;0.900002;0.974767;1;8173.42;8190.02;16.6054;0;0;15822.2;0;0.531666;0.500423;8159.44;8341.04
0.463587;0.536413;0.979568;0.900002;0.974818;1;8171.42;8189.09;17.6646;0;0;15826.1;0;0.533245;0.500412;8160.65;8344.57
0.46371;0.53629;0.979446;0.900002;0.97481;1;8168.4;8187.17;18.7638;0;0;15827.7;0;0.532999;0.500361;8159.86;8346.78
0.463766;0.536234;0.979161;0.900002;0.974762;1;8166.7;8186.54;19.8419;0;0;15827.3;0;0.53289;0.500239;8156.66;8347.78
0.463772;0.536228;0.978107;0.900002;0.974295;1;8178.12;8198.87;20.7498;0;0;15825.6;0;0.532889;0.500075;8151.23;8347.9
0.463947;0.536053;0.977165;0.900002;0.973763;1;8192.55;8214.1;21.5579;0;0;15904.6;0;0.53639;0.49963;8148.99;8351.05
0.464176;0.535824;0.976604;0.900002;0.973361;1;8206.57;8228.82;22.2493;0;0;15885.8;0;0.536813;0.499319;8151.45;8355.18
0.464457;0.535543;0.976211;0.900002;0.973054;1;8216.66;8239.66;22.9957;0;0;15871.6;0;0.537035;0.499225;8158.09;8360.23
0.464799;0.535201;0.976039;0.900002;0.972922;1;8222.76;8246.55;23.7921;0;0;15860.8;0;0.532874;0.499219;8165.48;8366.38
0.465155;0.534845;0.9761;0.900002;0.972932;1;8225.97;8250.6;24.6279;0;0;15856.1;0;0.535541;0.499305;8173.07;8372.78
0.465501;0.534499;0.976453;0.900002;0.973092;1;8227.95;8253.52;25.5699;0;0;15856.4;0;0.535176;0.499469;8181.06;8379.02
0.465828;0.534172;0.977076;0.900002;0.973349;1;8231.47;8257.89;26.4194;0;0;15861.9;0;0.532603;0.49972;8190.1;8384.9
0.466163;0.533837;0.977592;0.900002;0.973526;1;8233.76;8261.01;27.2501;0;0;15870.7;0;0.536671;0.500031;8200.64;8390.94
0.466525;0.533475;0.977975;0.900002;0.973679;1;8234.87;8262.95;28.0815;0;0;15876.7;0;0.532915;0.500236;8208.96;8397.45
0.466866;0.533134;0.978246;0.900002;0.973799;1;8235.37;8264.18;28.8098;0;0;15881.9;0;0.532392;0.500346;8214.81;8403.59
0.46716;0.53284;0.97846;0.900002;0.973928;1;8235.26;8264.86;29.5975;0;0;15885.9;0;0.530621;0.500387;8218.86;8408.88
0.467388;0.532612;0.978571;0.900002;0.974012;1;8234.6;8265.05;30.4574;0;0;15890.3;0;0.526311;0.500397;8221.33;8412.99
0.467556;0.532444;0.978516;0.900002;0.974044;1;8233.78;8265.01;31.2289;0;0;15893.1;0;0.529445;0.500363;8222.05;8416.01
0.467647;0.532353;0.978257;0.900002;0.974024;1;8230.5;8262.58;32.0769;1.86764;0;15894.1;5.55556e-05;0.525743;0.500268;8220.33;8417.64
0.467697;0.532303;0.977641;0.900002;0.973827;1;8236.84;8267.66;30.8191;0;0;15892.6;5.55556e-05;0.525675;0.500154;8217.82;8418.55
